ref	annotation_name	count	volumes	type	lcsh_label	lcsh_uri	match_quality	broader_terms	all_suggestions
reccRNIkVOJRtM0Br	U.S.-Grenada relations	7	1	compound-subject			no_match		
recEWsf4stFSIl3L6	Press relations	7	1	topic			no_match		
rece96RE55jbrwMNp	Economic integration and cooperation	7	1	topic			no_match		
receuSgBSWw1dxuqH	Cultural affairs	7	3	topic			no_match		
recDUmsI0EHF2jd8y	AMCIT (American Citizen)	7	1	topic			no_match		
recNAJe3fibU24LKY	SA–5 missiles	7	2	topic			no_match		
recD8RZMGeU8Z2feH	Management issues	7	2	topic			no_match		
recQeedmHOpQP3DDP	Reactor fire	7	1	topic			no_match		
recTYSsNH29lBR7hv	Separated-spouses	7	1	topic			no_match		
recgRBUEqPL72QGFB	US-Norwegian relations	7	1	compound-subject			no_match		
recJFffiEgoU6BMFp	Food surpluses	6	1	topic			no_match		
recEJqIhnZp8Hvx5k	National Technical Means	6	1	topic			no_match		
recCm1KmlCK9I5Db3	Military parity	6	1	topic			no_match		
recRGuZAesMDamYrp	Surveillance aircraft	6	1	topic			no_match		
recHROZWmaF1AEYg7	Military Assistance Program	6	1	topic			no_match		
recZ1CUtCBHcrjTwE	Munition licenses	6	1	topic			no_match		
recjgQJOL3NYK3v3n	"Gorbachev's ""new thinking"""	6	2	compound-subject			no_match		
rec91d9PNEk6VSZ59	Media reaction	6	2	topic			no_match		
recNXXPEroL3ThjDj	U.S. policy	6	2	topic			no_match		
recsQ6oSKMkfJyLU8	Intelligence operations	6	2	topic			no_match		
recXmtj6SyvT64JYD	Economic warfare	6	1	topic			no_match		
recfIyzAEFQRNYklt	Market access	6	1	topic			no_match		
rec2WdyKi8trpNQBA	Refinery	6	1	topic			no_match		
recxidCLYjWbKrr5k	Emerging technologies	6	2	topic			no_match		
rec90ZNkYz6kvcc6r	Educational and cultural exchange operations	6	4	topic			no_match		
recoDbX3T7qHpumpN	Persian Gulf security framework	6	2	topic			no_match		
rec80ZRVkTQfLW60o	Egyptian/Libyan Relations	6	1	compound-subject			no_match		
recJWMonWClUHgnN6	Common fund	6	3	topic			no_match		
recTXAFCynsVZOT6y	Sino-Indian relations	6	1	compound-subject			no_match		
recqyd3GRUO6uNNsg	UFO (unidentified flying object)	6	1	topic			no_match		
recsdY1zpFVKfwLOz	PL-5	6	1	topic			no_match		
recz1mpiIubP50VC8	Military and defense affairs	6	2	topic			no_match		
reckUGEImYLZuZjyx	Unjamming	6	1	topic			no_match		
recSgFy0yoxazmpzT	Election reform	5	1	topic			no_match		
recUna0q0tMNnbBb9	Medical evacuation	5	1	topic			no_match		
recrgFbBeDLxTz6Fy	Medical clearance	5	1	topic			no_match		
recMtOoYv4Dh5G8kr	Food exports	5	1	topic			no_match		
recLoTIB590Vk7KrU	Interim restraint measures (IRMs)	5	1	topic			no_match		
recOxSdlGOL7TXTI9	Force modernization	5	2	topic			no_match		
recAue3YuzDzIbkDS	LRINF	5	1	topic			no_match		
recykrFsr31lRgAYv	C–5A transport aircraft	5	1	topic			no_match		
rec9FjfkVdVsMkXmx	Israeli-Egyptian relations	5	2	compound-subject			no_match		
recg32kGM5zOIq0bu	Chad-Libya relations	5	1	compound-subject			no_match		
recoqCbjAGyIdhyPL	Consular agreement	5	1	topic			no_match		
recHpD1vNO9Akm2Gx	Diplomatic relations	5	1	topic			no_match		
recFzikmNCJDCCGBL	Trade unions	5	3	topic			no_match		
recGuc0u0TQFwKU6o	Fishing limit	5	2	topic			no_match		
recwLcdIPYhGAUfDy	Maritime agreement	5	1	topic			no_match		
recnxnvEtakBTEiaY	Terrorists and terrorism	5	4	topic			no_match		
reczusOEGSooyUSNM	Drug interdiction	5	1	topic			no_match		
recrLEhuVVzSKxFpZ	Scientific exchange	5	2	topic			no_match		
recDREWMpqciYXWtD	Front Line states	5	2	topic			no_match		
recyPKzOtfmNyB0pG	CBI (Caribbean Basin Initiative)	5	1	topic			no_match		
recsEnCfjE2OhdPMf	SS–11 missiles	5	1	topic			no_match		
recpjEG1LoeITDFd5	Crime control	5	1	topic			no_match		
recPMvmU828pt9re3	Prisoner exchange	4	2	topic			no_match		
reclfYMpxQfe2H1hZ	Orderly Departure Program	4	1	topic			no_match		
recOdLQvHScW7ow6v	Soviet arms liquidation proposal	4	1	compound-subject			no_match		
reck9WPbZoOCgof6t	SALT II Treaty violations	4	3	compound-subject			no_match		
rec5cwuIJTwKGI5EX	Treaty renewal	4	1	topic			no_match		
recCrNxzF5dLg84Sw	SS-X-25 ICBM	4	2	topic			no_match		
recniCLxeQCw8rbIB	Military expenditure	4	3	topic			no_match		
reco9RwDLvpIHmxZT	Kampelman-Kondrashev channel	4	1	compound-subject			no_match		
recABzeSOyT4LfJyQ	Huebner-Malinin agreement	4	2	compound-subject			no_match		
recmJh1NPtMS3FdtT	Soviet Union-Japan relations	4	2	compound-subject			no_match		
recAv0050uGUAcNbb	U.S.-Trinidad relations	4	1	compound-subject			no_match		
reckOI7RLUkt4Rv3v	News leak	4	2	topic			no_match		
rec0IQ6Skua9coFuE	Intelligence asset	4	3	topic			no_match		
recCBgC5HGpM66DCl	Election observer	4	1	topic			no_match		
recqf3qaNe2N2q2TH	EFF (IMF Extended Fund Facility)	4	2	topic			no_match		
recuDOya1d5mZZhX2	Industry and manufacturing	4	2	topic			no_match		
recn0hsh8pHXT3tVg	Flight plan deviation	4	1	topic			no_match		
recM7DIQ0aeIWX6nb	South Asian policy	4	1	compound-subject			no_match		
recOJxlJVfRvlJiXp	Nuclear material	4	1	topic			no_match		
rec3KCGVdrqvN3Qjj	FSN	4	1	topic			no_match		
recPnftMNhM1QKAYO	Stockpile	4	2	topic			no_match		
recBFFCWo73LTylkn	Cooperative agreements	4	1	topic			no_match		
rec0WXsoai4wCOTn0	Soviet over-consumption of alcohol	4	1	compound-subject			no_match		
recdBCWoByS1vPFiZ	Nuclear and Space Talks (1985–1991)	4	1	topic			no_match		
recwGjqxOysaY22y9	German P1 issue	4	1	compound-subject			no_match		
recsB8kj3FhKbV2k5	Western Blot tests	4	1	topic			no_match		
recVA2Weim86pKNaV	Refugee status	3	2	topic			no_match		
recfbFQPKYaeffXZn	Immigration policy	3	1	topic			no_match		
recYDlijVuQuWhHAh	Emerging infectious diseases and HIV/AIDS programs	3	1	topic			no_match		
recW5RymKI0bJofY7	Price stability	3	1	topic			no_match		
recUlPWK60F2Y3yLX	Conventional Arms Transfer	3	2	topic			no_match		
rec3v4ZhUtD0H4Or8	Soviet arms reduction proposal (1985)	3	1	compound-subject			no_match		
recmAP2t62yiJVSBo	Baruch Plan	3	1	compound-subject			no_match		
rec7MjCJlGL6L85Od	Joint statement	3	1	topic			no_match		
recb1dMoiRTJm3s6i	SCC (Standing Consultative Commission)	3	1	topic			no_match		
rec9PtXwSwWqVzwxs	Nuclear testing	3	1	topic			no_match		
recvFBrHqdzwAj3fr	U.S. nuclear triad	3	1	compound-subject			no_match		
recGx43w52gMOYoqg	Anti-satellite weapons systems	3	1	topic			no_match		
reckJpGeb1vt0PL1e	Delivery vehicle	3	2	topic			no_match		
recRUvM5ErACf9GBG	Military budget reduction	3	2	topic			no_match		
recDP7Pvqy1eg6XfG	KC–135 refuelling aircraft	3	1	topic			no_match		
recAmwLDnXaAUKbLP	Anti-submarine missiles	3	2	topic			no_match		
recXODnXWMHfVPqSC	Military cooperation	3	2	topic			no_match		
recl1U5J9GBlgvmjh	Military contingency planning	3	1	topic			no_match		
rec5B6FoQIKsTYqhR	Munitions control	3	1	topic			no_match		
recPs3qVYMlKEcYOL	MAP (Military Assistance Program)	3	2	topic			no_match		
rectXsTQCodZDRPnz	U.S. national security concerns	3	1	topic			no_match		
recElvR3haUmCzdC9	U.S.-Egypt relations	3	2	compound-subject			no_match		
reclbA3BSPgeZNFeI	Carter Doctrine	3	2	compound-subject			no_match		
recViyrQ8dPFOfC20	Belize independence	3	1	compound-subject			no_match		
recrGDlwcv9kYbEMo	U.S.-Dominica relations	3	1	compound-subject			no_match		
receIYhB3LZw2jzyV	Public disclosure	3	2	topic			no_match		
rec1sMEeeNvNAja9A	Political-military relations	3	3	topic			no_match		
recMtGtOqSFHX53RU	Military coup	3	2	topic			no_match		
recVCENpezMj2XgOU	Oil embargo	3	1	topic			no_match		
recVhimg8ze6j8WEs	Foreign economic assistance	3	1	topic			no_match		
recwvRJp6l2Q8miyQ	GDP (Gross Domestic Product)	3	2	topic			no_match		
recR0zhXxdC8M9meR	Economic recovery	3	1	topic			no_match		
recZ8LiqHLXW44RiE	Oil production	3	1	topic			no_match		
recXfYYyhTljoriMk	Electric energy	3	2	topic			no_match		
recxisWeTWtHC1cJ3	Port access	3	1	topic			no_match		
rec1HvR2jvBapn9S2	Aerospace defense	3	2	topic			no_match		
rechYexLbSM5ZOxB5	Anti-terrorism measures	3	2	topic			no_match		
recSIsJwyicghR7T3	Subversion	3	1	topic			no_match		
recC7PfOlrV4r1Lyr	Citizen exchanges	3	1	topic			no_match		
recm1xBAYBHa9EyUd	Sports diplomacy	3	1	topic			no_match		
recl7d56xz8P7La7L	Kurdish insurgency	3	2	topic			no_match		
recpr01fv8Cpwh4we	CRICON (Crisis Confrontation)	3	1	topic			no_match		
rec3d4cfOIyAXXhK7	Commander-in-Chief, Pacific Fleet	3	2	topic			no_match		
recLI8eVbPHjBYKWy	US-Israeli	3	2	compound-subject			no_match		
rec0QcQaxQqoJ82PB	Customs official	3	1	topic			no_match		
recfw7SjZkKZas6DW	State-controlled economies	3	1	topic			no_match		
recVxjOwRnFiNDfdf	Non-governmental Organizations (NGOs)	3	1	topic			no_match		
recIv3OtxWdRNEF1r	LRTNF	3	1	topic			no_match		
reczJcBmJJ2LmpWWy	Peace plan	3	1	topic			no_match		
recVV8oAcj7MRj5Tz	Laser-guided weapon	3	2	topic			no_match		
recQeOqE39weSe3gs	U.S.– USSR Long-Term Agreement for Economic, Industrial, and Technical Cooperation ( NSDD –155	3	1	topic			no_match		
recMqCyaCVCS2rBsP	Security relations	3	1	topic			no_match		
rec6VjZ6vhaTCDp30	Telegraph Agency of the Soviet Union	3	1	topic			no_match		
reciyQtOOb7NA9qHF	Interagency meeting	3	2	topic			no_match		
recKLi5frRBOEtGCj	Acute radiation syndrome	3	1	topic			no_match		
rec1pyi2sKK21Bdty	Ocean technologies	3	1	topic			no_match		
rechrmsMNdy5gZcgV	Pre-enactment explorers	3	1	topic			no_match		
recDxa7szVhIjbJXw	Where we were	3	1	compound-subject			no_match		
recT6nsz8xh8MkfkS	Indochinese refugees	2	1	topic			no_match		
recj95A80Jux6D217	Asylum request	2	1	topic			no_match		
receGEseKIDBfkAAO	Non-immigrant visas	2	1	topic			no_match		
recDvhjeN9u9nwJSG	C–9 aeromedical transport aircraft	2	1	topic			no_match		
recNjifk7bitSxMVF	Chemical weapon control	2	1	topic			no_match		
recHVRypWmEkOyvNc	Nuclear weapon control	2	1	topic			no_match		
recly9ydV0NVLeIME	Soviet SS-20s in Asia	2	1	topic			no_match		
recGmuEI9AV3FuZt8	IL-28 bomber	2	1	topic			no_match		
recvDXTjic9acG7ax	A–6 attack aircraft	2	1	topic			no_match		
rec0WjNSDYMKPQUqy	MIG-27 fighter aircraft	2	1	topic			no_match		
recWjb3AfAc3TQjBp	Polaris missiles/submarines	2	1	topic			no_match		
rec6ey27ch3KqsJOo	Ship submersible ballistic nuclear (SSBN) submarines	2	1	topic			no_match		
rec9XXIvdxrOeqsi1	Special operations command and control element	2	2	topic			no_match		
reczJbysT9JhrdZBP	US-China normalization	2	1	compound-subject			no_match		
reccRifsCKISis1UY	Political reforms	2	2	topic			no_match		
recGromwzrmMueyr5	Arms embargo	2	1	topic			no_match		
receE6vUiHBgFwfTW	Tariffs	2	1	topic			no_match		
reckPdvnYdmryTfrW	Nontariff barriers	2	1	topic			no_match		
recoRXZiW0XKZ4ec4	Development loan	2	1	topic			no_match		
recyyK3j4fTDsiGus	Fishing ground	2	1	topic			no_match		
recmsEbjzLKCZjOhZ	Islamic states	2	1	topic			no_match		
recTt32F3yMQMUPr9	Overflight clearance	2	2	topic			no_match		
recQYPa4gvIIvO6oh	Operational control	2	1	topic			no_match		
recZfYFt7GgtkwSV2	Unified Command Plan	2	1	topic			no_match		
rec9NxRrMSI7EjDGs	National Command authority protection	2	1	topic			no_match		
recBrEwMS1iMktPlL	Academic exchanges	2	1	topic			no_match		
recjYtFvzZ5UjtNAU	U.S.-Saudi Arabia relations	2	1	compound-subject			no_match		
recfHb4bjmBhPoHNK	Vietnam-China conflict	2	1	compound-subject			no_match		
recpjfZ85nbA4kX0o	Palestinian problem	2	1	topic			no_match		
recqbcEujlmAKQSmH	Nuclear policy	2	1	topic			no_match		
rec39E18gaiFCzikq	Indian Ocean demilitarization	2	2	topic			no_match		
recujbZvPfRFtp7HU	Nuclear test ban	2	1	topic			no_match		
reclpZc7VXbCWwwXB	NIEO	2	2	topic			no_match		
recP4l8e7l07YAtUJ	Intelligence cooperation	2	1	topic			no_match		
recPOhBog0KB3BlCU	Anti-tank weapons	2	1	topic			no_match		
recmWDaOvRW5J41xt	military relationship	2	1	compound-subject			no_match		
recQaVbQVpl0W5jPo	Soviet Union-Cuba military relationship	2	1	compound-subject			no_match		
rect7JEX9Rvr4FtQz	Stateless vessels	2	1	topic			no_match		
recaonewgR01FJsru	Vessel seizure	2	1	topic			no_match		
recd6BzuTBPII8NGu	Labor sector	2	1	topic			no_match		
recfrEx67p5WM8nD5	Financial and monetary affairs	2	2	topic			no_match		
recYUvkyPqqnuSt04	Party stability	2	1	topic			no_match		
recG7r9F3ZFN4Ql62	China-Japanese relations	2	2	compound-subject			no_match		
recMlqa4c2wdQbWVd	U.S.-Latin America military relations	2	1	compound-subject			no_match		
recJZHQoAfmJbVIG7	U.S.-Latin America relations	2	1	compound-subject			no_match		
recrplGmJ1ygo8Jci	CF–18	2	1	topic			no_match		
